,product_id,category,range_type,brand,brand_tier,width_inches,height_inches,depth_inches,burners,finish,features,price,rating
15849,RNG-92928,range,induction,Fisher & Paykel,luxury,36,36,28,5,Black Stainless,"['Air Fry', 'Convection', 'Steam Clean', 'Self Clean', 'Smart enabled']",8870,4.0
15850,RNG-33954,range,dual fuel,Wolf,luxury,36,42,28,4,White,"['Steam Clean', 'Smart enabled', 'Air Fry', 'WiFi', 'Self Clean', 'Convection']",12660,3.8
15851,RNG-02114,range,electric,Frigidaire,budget,30,46,27,6,Stainless Steel,['Steam Clean'],1730,4.3
15852,RNG-82570,range,induction,Fisher & Paykel,luxury,48,38,25,6,White,"['Steam Clean', 'WiFi', 'Griddle', 'Convection']",13900,4.3
15853,RNG-16590,range,gas,KitchenAid,premium,30,36,31,4,Stainless Steel,"['Steam Clean', 'Griddle', 'Smart enabled', 'Convection', 'Self Clean']",3670,4.0
15854,RNG-47702,range,gas,GE,mainstream,36,36,29,4,Black Stainless,"['Air Fry', 'Self Clean']",2660,4.3
15855,RNG-71973,range,electric,Samsung,mainstream,30,44,25,4,Black Stainless,"['Smart enabled', 'Self Clean', 'Convection', 'Steam Clean']",1720,4.2
15856,RNG-74373,range,electric,Bosch,premium,36,37,30,4,Black,"['Convection', 'Smart enabled', 'Air Fry', 'WiFi']",3100,4.2
15857,RNG-16916,range,induction,Cafe,premium,36,39,25,5,Black Stainless,"['Air Fry', 'Smart enabled', 'Self Clean', 'Convection', 'WiFi']",6140,4.0
15858,RNG-07044,range,induction,Fisher & Paykel,luxury,60,36,31,4,Black,"['Convection', 'Smart enabled', 'Self Clean', 'Air Fry']",19270,4.6
15859,RNG-91017,range,induction,Samsung,mainstream,30,40,25,4,Stainless Steel,"['Steam Clean', 'Griddle', 'Smart enabled', 'Air Fry']",2900,4.5
15860,RNG-07202,range,gas,Whirlpool,budget,24,42,31,4,Stainless Steel,"['Self Clean', 'Convection']",1580,4.2
15861,RNG-34732,range,induction,Fisher & Paykel,luxury,36,36,29,4,White,"['Air Fry', 'Steam Clean', 'Self Clean', 'Griddle', 'WiFi', 'Smart enabled']",8510,4.0
15862,RNG-96166,range,dual fuel,Wolf,luxury,48,42,31,6,Stainless Steel,"['Self Clean', 'Convection', 'Air Fry', 'WiFi', 'Griddle', 'Smart enabled', 'Steam Clean']",22990,4.6
15863,RNG-42319,range,electric,Bosch,premium,30,40,28,5,Stainless Steel,"['Air Fry', 'WiFi', 'Smart enabled']",2460,3.8
15864,RNG-81210,range,gas,Wolf,luxury,48,36,28,4,Stainless Steel,"['Griddle', 'Steam Clean', 'Convection', 'Air Fry', 'Self Clean']",8740,4.6
15865,RNG-67400,range,electric,LG,mainstream,30,35,26,4,Black,"['Air Fry', 'Griddle', 'Smart enabled']",1710,4.4
15866,RNG-61537,range,dual fuel,Wolf,luxury,48,36,26,5,White,"['Smart enabled', 'Air Fry', 'Convection', 'Self Clean', 'Steam Clean']",18570,4.2
15867,RNG-44761,range,dual fuel,Cafe,premium,36,36,25,5,Stainless Steel,"['Air Fry', 'WiFi']",6910,4.1
15868,RNG-72271,range,dual fuel,Monogram,luxury,48,37,31,4,Black Stainless,"['Griddle', 'Convection', 'Air Fry', 'Smart enabled', 'WiFi', 'Steam Clean', 'Self Clean']",21370,4.2
15869,RNG-99965,range,induction,Fisher & Paykel,luxury,36,36,31,4,White,"['Convection', 'Air Fry', 'Steam Clean', 'Griddle', 'WiFi']",8740,3.7
15870,RNG-75411,range,gas,Wolf,luxury,36,42,30,6,Black Stainless,"['Smart enabled', 'Air Fry', 'Griddle', 'Self Clean', 'Steam Clean']",7560,3.9
15871,RNG-91646,range,dual fuel,Monogram,luxury,36,36,27,5,Black Stainless,"['Steam Clean', 'Air Fry', 'Self Clean', 'Smart enabled', 'Griddle', 'Convection', 'WiFi']",11530,4.6
15872,RNG-62671,range,electric,Frigidaire,budget,24,36,30,6,Black Stainless,"['Self Clean', 'Steam Clean']",1410,4.4
15873,RNG-78407,range,electric,GE,mainstream,36,36,26,6,White,"['Griddle', 'WiFi']",2260,4.5
15874,RNG-44627,range,gas,LG,mainstream,30,37,31,4,Black Stainless,"['Convection', 'Steam Clean', 'Self Clean', 'WiFi']",2390,4.1
15875,RNG-04904,range,electric,Whirlpool,budget,30,44,27,6,Black Stainless,"['Steam Clean', 'Smart enabled', 'Air Fry']",1810,4.1
15876,RNG-77667,range,gas,Samsung,mainstream,36,35,31,6,White,"['WiFi', 'Griddle']",3200,4.6
15877,RNG-44205,range,electric,Samsung,mainstream,30,39,28,5,White,"['Griddle', 'Convection', 'Self Clean']",1890,4.4
15878,RNG-23915,range,induction,Miele,luxury,36,39,25,6,Black Stainless,"['WiFi', 'Smart enabled', 'Air Fry', 'Griddle', 'Steam Clean', 'Self Clean']",10880,4.5
15879,RNG-46559,range,gas,Wolf,luxury,48,42,31,6,Black,"['Air Fry', 'Griddle', 'Convection', 'Smart enabled', 'Self Clean', 'Steam Clean']",11730,4.3
15880,RNG-29824,range,gas,LG,mainstream,30,38,30,5,Black,"['Smart enabled', 'Convection', 'Steam Clean']",2240,4.1
15881,RNG-87171,range,dual fuel,Cafe,premium,48,40,28,5,Black Stainless,"['Griddle', 'Air Fry', 'WiFi']",12370,4.3
15882,RNG-94998,range,dual fuel,Cafe,premium,36,38,25,5,Black,"['Griddle', 'WiFi', 'Steam Clean']",7180,4.0
15883,RNG-39585,range,dual fuel,Monogram,luxury,48,46,26,5,White,"['Convection', 'WiFi', 'Steam Clean', 'Self Clean', 'Air Fry', 'Griddle', 'Smart enabled']",20310,4.1
15884,RNG-90215,range,gas,KitchenAid,premium,30,37,28,5,Black Stainless,"['Smart enabled', 'Self Clean', 'Air Fry', 'WiFi', 'Steam Clean']",3440,4.2
15885,RNG-27881,range,gas,KitchenAid,premium,36,46,27,6,Stainless Steel,"['Convection', 'Smart enabled', 'WiFi', 'Steam Clean', 'Griddle']",5190,4.5
15886,RNG-62359,range,gas,Wolf,luxury,36,36,27,4,Stainless Steel,"['Griddle', 'Smart enabled', 'WiFi', 'Air Fry']",6380,4.3
15887,RNG-33879,range,gas,KitchenAid,premium,36,39,27,4,Stainless Steel,"['Steam Clean', 'Convection', 'Smart enabled', 'WiFi']",3970,4.1
15888,RNG-15556,range,gas,Whirlpool,budget,30,42,28,6,Stainless Steel,['Convection'],1940,4.0
15889,RNG-36989,range,dual fuel,Thermador,luxury,36,44,28,5,Black Stainless,"['Steam Clean', 'Smart enabled', 'Air Fry', 'Convection', 'WiFi']",14630,4.1
15890,RNG-16167,range,gas,Frigidaire,budget,24,46,27,6,White,"['WiFi', 'Griddle', 'Steam Clean']",1860,3.9
15891,RNG-22063,range,gas,KitchenAid,premium,36,37,29,6,White,"['Self Clean', 'Steam Clean', 'WiFi']",4670,4.4
15892,RNG-11903,range,induction,GE,mainstream,30,36,26,6,White,"['Steam Clean', 'Convection']",3180,4.3
15893,RNG-80732,range,dual fuel,KitchenAid,premium,48,36,31,6,Stainless Steel,"['Smart enabled', 'Self Clean']",12920,4.0
15894,RNG-70630,range,induction,GE,mainstream,30,36,28,5,Black,"['Smart enabled', 'Griddle', 'Steam Clean']",3250,3.6
15895,RNG-64373,range,induction,Samsung,mainstream,36,36,30,6,White,"['WiFi', 'Steam Clean', 'Convection', 'Air Fry']",5090,4.3
15896,RNG-38753,range,electric,Whirlpool,budget,30,37,30,5,Black,"['Convection', 'Smart enabled', 'Air Fry']",1660,4.0
15897,RNG-17901,range,dual fuel,KitchenAid,premium,36,46,27,4,Black,"['Self Clean', 'Steam Clean', 'Convection', 'WiFi']",7480,3.9
15898,RNG-31116,range,gas,Wolf,luxury,48,37,25,5,Black,"['Air Fry', 'Smart enabled', 'Self Clean', 'Convection', 'Steam Clean', 'WiFi']",10320,4.2
15899,RNG-52923,range,induction,Bosch,premium,48,39,26,5,White,"['Smart enabled', 'Griddle']",8480,4.4
15900,RNG-94643,range,gas,KitchenAid,premium,48,36,25,5,Black,"['Griddle', 'Steam Clean', 'Smart enabled', 'Self Clean', 'Convection']",5820,4.0
15901,RNG-10224,range,induction,Samsung,mainstream,24,35,26,4,Black Stainless,"['Self Clean', 'Convection', 'Smart enabled']",2360,3.9
15902,RNG-98309,range,induction,GE,mainstream,30,36,29,6,Stainless Steel,"['Self Clean', 'WiFi', 'Smart enabled']",3600,4.0
15903,RNG-87187,range,dual fuel,Wolf,luxury,36,36,25,5,Stainless Steel,"['Smart enabled', 'Convection', 'Griddle', 'Air Fry', 'Steam Clean', 'WiFi', 'Self Clean']",11120,4.1
15904,RNG-32743,range,induction,Miele,luxury,30,38,26,5,Stainless Steel,"['Griddle', 'Self Clean', 'Convection', 'Steam Clean', 'Smart enabled']",7350,4.1
15905,RNG-68694,range,induction,Cafe,premium,30,46,27,4,Black Stainless,"['Steam Clean', 'Self Clean', 'WiFi']",4420,4.0
15906,RNG-66627,range,induction,GE,mainstream,30,46,29,5,Stainless Steel,"['Steam Clean', 'Convection']",3550,4.3
15907,RNG-95871,range,induction,Miele,luxury,36,44,30,5,Black,"['Self Clean', 'Griddle', 'Steam Clean', 'Air Fry', 'Convection']",12080,4.2
15908,RNG-78586,range,dual fuel,KitchenAid,premium,36,36,26,5,Stainless Steel,"['Smart enabled', 'Steam Clean', 'Self Clean', 'Griddle']",7040,4.1
15909,RNG-31656,range,induction,Bosch,premium,36,36,25,6,White,"['Self Clean', 'WiFi', 'Convection', 'Smart enabled', 'Steam Clean']",5880,4.3
15910,RNG-81260,range,dual fuel,KitchenAid,premium,36,36,31,4,Stainless Steel,"['Griddle', 'Smart enabled', 'Air Fry', 'Self Clean']",8430,4.1
15911,RNG-49929,range,induction,GE,mainstream,30,36,26,6,Black Stainless,"['Self Clean', 'Smart enabled']",3240,4.2
15912,RNG-90559,range,dual fuel,KitchenAid,premium,30,38,25,4,Black,"['WiFi', 'Steam Clean']",4610,4.2
15913,RNG-45636,range,dual fuel,Cafe,premium,30,37,29,4,Black,"['Convection', 'Air Fry']",5980,4.4
15914,RNG-21125,range,gas,Samsung,mainstream,30,37,26,6,Black,"['Convection', 'Smart enabled', 'Steam Clean', 'Self Clean']",2750,3.9
15915,RNG-22691,range,dual fuel,Thermador,luxury,36,35,29,6,Black,"['Smart enabled', 'WiFi', 'Air Fry', 'Steam Clean']",12750,4.3
15916,RNG-04184,range,dual fuel,Wolf,luxury,36,35,31,6,Black Stainless,"['Self Clean', 'Steam Clean', 'Convection', 'Smart enabled', 'WiFi']",15910,4.1
15917,RNG-15514,range,gas,Frigidaire,budget,30,36,25,5,Black Stainless,"['Self Clean', 'Steam Clean', 'Smart enabled']",2000,4.2
15918,RNG-66419,range,electric,Samsung,mainstream,30,36,26,6,White,"['Air Fry', 'Self Clean', 'Steam Clean']",1690,4.2
15919,RNG-30083,range,gas,Whirlpool,budget,30,36,29,6,White,['Smart enabled'],1720,4.0
15920,RNG-60767,range,dual fuel,Monogram,luxury,36,36,25,6,Stainless Steel,"['Self Clean', 'Steam Clean', 'Smart enabled', 'Griddle', 'Air Fry', 'WiFi']",14220,4.3
15921,RNG-00144,range,dual fuel,Thermador,luxury,30,39,27,4,Black Stainless,"['WiFi', 'Air Fry', 'Steam Clean', 'Smart enabled', 'Self Clean', 'Griddle']",9540,4.4
15922,RNG-42666,range,dual fuel,Monogram,luxury,48,38,30,5,Black Stainless,"['Convection', 'Smart enabled', 'Self Clean', 'WiFi', 'Steam Clean']",19300,3.9
15923,RNG-42207,range,induction,GE,mainstream,30,40,29,4,Stainless Steel,"['Griddle', 'Air Fry']",2780,4.1
15924,RNG-77563,range,electric,Bosch,premium,30,36,28,5,Black,"['WiFi', 'Convection', 'Self Clean', 'Air Fry']",2510,4.0
15925,RNG-77982,range,induction,Samsung,mainstream,24,35,28,5,White,"['Air Fry', 'WiFi', 'Griddle']",2930,4.4
15926,RNG-65837,range,induction,GE,mainstream,30,39,30,5,Stainless Steel,"['Smart enabled', 'Convection', 'Self Clean', 'Steam Clean']",3670,4.1
15927,RNG-57120,range,electric,LG,mainstream,30,36,26,6,White,"['Griddle', 'Self Clean', 'Air Fry']",1880,4.5
15928,RNG-72328,range,gas,LG,mainstream,30,36,26,5,White,"['Convection', 'Smart enabled', 'Air Fry', 'WiFi']",2350,4.6
15929,RNG-37888,range,electric,LG,mainstream,30,44,30,6,Black Stainless,"['WiFi', 'Griddle']",2250,4.2
15930,RNG-26733,range,gas,Whirlpool,budget,30,36,28,5,Stainless Steel,"['Self Clean', 'Griddle']",1910,4.2
15931,RNG-70217,range,gas,KitchenAid,premium,30,37,31,6,White,"['Self Clean', 'Steam Clean', 'Air Fry']",3460,4.3
15932,RNG-07041,range,electric,Bosch,premium,30,36,27,6,Stainless Steel,"['Convection', 'Air Fry', 'Griddle', 'Smart enabled', 'WiFi']",2940,4.4
15933,RNG-27533,range,dual fuel,KitchenAid,premium,36,37,25,5,Black,"['Steam Clean', 'Air Fry', 'Griddle', 'Self Clean']",7750,4.2
15934,RNG-41312,range,gas,Frigidaire,budget,30,35,27,5,Black,['Air Fry'],1780,4.0
15935,RNG-28590,range,electric,LG,mainstream,30,42,30,6,Stainless Steel,"['Convection', 'WiFi', 'Steam Clean', 'Self Clean']",2380,3.8
15936,RNG-30459,range,gas,LG,mainstream,24,40,26,4,Black Stainless,"['Self Clean', 'Smart enabled']",1780,4.3
15937,RNG-43932,range,electric,LG,mainstream,30,40,26,4,White,"['Convection', 'Steam Clean', 'Self Clean', 'Air Fry']",1700,4.6
15938,RNG-86815,range,electric,GE,mainstream,30,36,29,4,Black Stainless,"['Air Fry', 'Steam Clean', 'WiFi']",1780,4.4
15939,RNG-79414,range,induction,Samsung,mainstream,24,36,31,4,Black,"['Convection', 'Self Clean', 'Griddle', 'Air Fry']",2940,3.9
15940,RNG-03435,range,gas,Samsung,mainstream,30,36,28,4,Black,"['Smart enabled', 'Air Fry', 'WiFi']",2280,4.4
15941,RNG-21228,range,electric,LG,mainstream,24,37,26,6,Stainless Steel,"['Convection', 'Griddle', 'WiFi', 'Self Clean']",1700,4.1
15942,RNG-12490,range,electric,Samsung,mainstream,24,38,28,4,Stainless Steel,"['Convection', 'Smart enabled', 'Air Fry']",1550,4.4
15943,RNG-65765,range,dual fuel,KitchenAid,premium,30,35,31,6,Black Stainless,"['WiFi', 'Griddle', 'Self Clean', 'Steam Clean', 'Convection']",6670,4.1
15944,RNG-32513,range,electric,Bosch,premium,36,39,26,6,Black,"['Air Fry', 'Convection', 'Steam Clean', 'WiFi']",3370,4.0
15945,RNG-36789,range,gas,Frigidaire,budget,30,36,29,5,Black,"['Steam Clean', 'Air Fry']",2040,4.2
15946,RNG-97608,range,induction,Miele,luxury,36,36,30,4,Black Stainless,"['Smart enabled', 'Self Clean', 'Convection', 'Air Fry', 'Griddle', 'WiFi']",9030,4.0
15947,RNG-56494,range,electric,Frigidaire,budget,30,36,25,5,Black Stainless,['Steam Clean'],1230,4.2
15948,RNG-58753,range,gas,Frigidaire,budget,24,36,30,5,Black,['Convection'],1590,4.2
15949,RNG-68062,range,induction,Miele,luxury,36,42,25,5,Black Stainless,"['Steam Clean', 'Self Clean', 'Griddle', 'WiFi']",10250,4.7
15950,RNG-75342,range,electric,Frigidaire,budget,24,37,25,4,Black Stainless,"['Steam Clean', 'Griddle']",1040,4.0
15951,RNG-18512,range,dual fuel,Thermador,luxury,30,44,26,5,Black Stainless,"['Convection', 'Griddle', 'Self Clean', 'Air Fry', 'WiFi']",10550,3.7
15952,RNG-50990,range,electric,Samsung,mainstream,30,36,26,4,Stainless Steel,"['Self Clean', 'Smart enabled', 'Air Fry', 'Steam Clean']",1680,4.7
15953,RNG-78757,range,induction,Miele,luxury,60,37,29,6,Stainless Steel,"['Convection', 'Smart enabled', 'Air Fry', 'WiFi', 'Steam Clean', 'Griddle']",24880,4.6
15954,RNG-00692,range,dual fuel,Cafe,premium,36,36,30,5,White,"['Steam Clean', 'Self Clean', 'Griddle', 'Air Fry']",8030,4.2
15955,RNG-16636,range,dual fuel,Cafe,premium,30,42,31,6,White,"['WiFi', 'Convection', 'Self Clean', 'Griddle', 'Smart enabled']",8460,4.3
15956,RNG-63118,range,electric,Whirlpool,budget,24,44,28,4,White,"['Convection', 'Air Fry', 'Steam Clean']",1520,4.1
15957,RNG-12041,range,induction,Samsung,mainstream,30,35,29,4,Black,"['Smart enabled', 'Self Clean']",2680,3.9
15958,RNG-55030,range,dual fuel,Cafe,premium,30,44,30,5,Black Stainless,"['Self Clean', 'Air Fry']",6110,3.9
15959,RNG-29990,range,dual fuel,KitchenAid,premium,30,36,25,5,Black Stainless,"['Steam Clean', 'Air Fry', 'Self Clean', 'WiFi', 'Griddle']",5930,4.1
15960,RNG-54572,range,induction,Cafe,premium,30,36,28,6,Black,"['WiFi', 'Air Fry']",4270,4.1
15961,RNG-73850,range,induction,Bosch,premium,36,40,30,5,White,"['Air Fry', 'Convection']",6940,3.7
15962,RNG-27286,range,electric,Whirlpool,budget,24,40,27,5,Stainless Steel,['Self Clean'],1160,4.2
15963,RNG-01522,range,electric,Frigidaire,budget,24,37,27,4,Black Stainless,['Smart enabled'],1010,4.1
15964,RNG-06401,range,gas,Samsung,mainstream,36,36,25,5,Black Stainless,"['Steam Clean', 'WiFi', 'Smart enabled', 'Air Fry']",2580,4.5
15965,RNG-01290,range,induction,Bosch,premium,30,42,27,5,White,"['Griddle', 'WiFi', 'Air Fry', 'Self Clean', 'Smart enabled']",5010,4.4
15966,RNG-11040,range,gas,Frigidaire,budget,30,39,27,5,Black Stainless,"['Steam Clean', 'Self Clean']",2020,4.4
15967,RNG-80521,range,induction,Cafe,premium,36,40,26,5,Stainless Steel,"['Air Fry', 'Steam Clean', 'Convection', 'WiFi', 'Griddle']",6380,4.5
15968,RNG-07019,range,gas,Whirlpool,budget,30,44,29,6,White,['Self Clean'],2200,3.7
15969,RNG-51653,range,dual fuel,Wolf,luxury,48,37,31,6,Black Stainless,"['Convection', 'Air Fry', 'Self Clean', 'Steam Clean', 'WiFi']",23180,4.2
15970,RNG-73173,range,induction,GE,mainstream,30,38,29,6,Stainless Steel,"['Self Clean', 'Air Fry', 'Steam Clean', 'Griddle']",4090,4.2
15971,RNG-98476,range,gas,Samsung,mainstream,36,36,27,5,White,"['Smart enabled', 'Griddle', 'Air Fry']",2930,4.3
15972,RNG-86281,range,gas,GE,mainstream,36,36,27,4,White,"['Griddle', 'Air Fry', 'Convection', 'Smart enabled']",2790,4.1
15973,RNG-03787,range,electric,Whirlpool,budget,24,40,26,5,Stainless Steel,"['Self Clean', 'Air Fry']",1410,4.1
15974,RNG-76609,range,dual fuel,Monogram,luxury,30,39,28,4,Stainless Steel,"['Self Clean', 'WiFi', 'Griddle', 'Smart enabled', 'Convection', 'Steam Clean', 'Air Fry']",10630,4.0
15975,RNG-25358,range,induction,Cafe,premium,30,40,29,4,Black,"['Self Clean', 'Convection']",4230,4.1
15976,RNG-80640,range,induction,GE,mainstream,36,44,30,6,Black Stainless,"['Smart enabled', 'Steam Clean']",4640,4.6
15977,RNG-73109,range,dual fuel,KitchenAid,premium,36,44,30,5,Stainless Steel,"['Air Fry', 'Steam Clean', 'Self Clean', 'Griddle', 'Smart enabled']",9700,3.8
15978,RNG-23777,range,dual fuel,Cafe,premium,48,36,28,6,Black Stainless,"['Steam Clean', 'Griddle', 'Convection', 'Air Fry']",13090,3.4
15979,RNG-89484,range,induction,GE,mainstream,36,37,31,5,Black,"['Smart enabled', 'WiFi', 'Convection']",4920,4.3
15980,RNG-68780,range,dual fuel,Wolf,luxury,48,37,28,4,Stainless Steel,"['Convection', 'WiFi', 'Steam Clean', 'Griddle', 'Air Fry']",17500,3.9
15981,RNG-76407,range,induction,GE,mainstream,30,36,26,6,Black Stainless,"['Smart enabled', 'WiFi', 'Air Fry', 'Self Clean']",3690,4.7
15982,RNG-31091,range,dual fuel,Thermador,luxury,48,38,31,5,Stainless Steel,"['WiFi', 'Convection', 'Air Fry', 'Self Clean', 'Steam Clean']",23870,4.1
15983,RNG-57478,range,electric,Samsung,mainstream,36,36,29,6,Stainless Steel,"['Griddle', 'Air Fry']",2400,4.2
15984,RNG-00789,range,dual fuel,Thermador,luxury,36,39,30,5,White,"['Air Fry', 'Steam Clean', 'Griddle', 'Smart enabled', 'Self Clean', 'Convection', 'WiFi']",15380,4.4
15985,RNG-45128,range,electric,Bosch,premium,36,40,25,5,White,"['Convection', 'Self Clean', 'Smart enabled', 'WiFi', 'Air Fry']",3510,4.0
15986,RNG-82726,range,electric,GE,mainstream,24,40,30,4,Stainless Steel,"['Smart enabled', 'Steam Clean']",1450,4.2
15987,RNG-36890,range,dual fuel,Cafe,premium,36,36,29,6,Stainless Steel,"['Air Fry', 'Smart enabled', 'Convection', 'Steam Clean']",8010,4.3
15988,RNG-71348,range,gas,Whirlpool,budget,24,46,29,6,Stainless Steel,['Self Clean'],1980,4.5
15989,RNG-30480,range,dual fuel,Wolf,luxury,48,36,26,6,Black Stainless,"['Steam Clean', 'Air Fry', 'Griddle', 'Self Clean', 'Smart enabled', 'Convection', 'WiFi']",20500,4.1
15990,RNG-36504,range,electric,GE,mainstream,30,35,29,5,White,"['Convection', 'Air Fry', 'Smart enabled']",1710,4.4
15991,RNG-81165,range,gas,KitchenAid,premium,48,38,31,4,Stainless Steel,"['Griddle', 'WiFi', 'Steam Clean']",6300,3.8
15992,RNG-56392,range,induction,Samsung,mainstream,30,39,31,6,Black,"['Self Clean', 'WiFi', 'Convection', 'Steam Clean']",3730,4.1
15993,RNG-25850,range,electric,Samsung,mainstream,24,37,31,5,White,"['Griddle', 'Steam Clean']",1650,4.5
15994,RNG-73632,range,dual fuel,Cafe,premium,36,38,26,5,Stainless Steel,"['Smart enabled', 'Air Fry', 'Steam Clean', 'WiFi', 'Self Clean']",8210,4.7
15995,RNG-12839,range,electric,LG,mainstream,30,39,29,6,Black Stainless,"['WiFi', 'Steam Clean', 'Smart enabled', 'Convection']",2010,4.0
15996,RNG-36807,range,induction,Cafe,premium,36,36,30,5,Black Stainless,"['Griddle', 'Smart enabled', 'Self Clean', 'WiFi', 'Steam Clean']",6570,4.1
15997,RNG-09315,range,induction,GE,mainstream,36,36,28,5,Black Stainless,"['Steam Clean', 'Self Clean', 'Convection', 'Air Fry']",4420,4.3
15998,RNG-44286,range,induction,Cafe,premium,30,36,25,5,Stainless Steel,"['Smart enabled', 'Air Fry', 'Griddle', 'Self Clean']",4170,4.1
15999,RNG-85348,range,electric,Bosch,premium,36,40,26,6,White,"['Self Clean', 'Griddle', 'Convection']",3250,4.1
16000,RNG-41775,range,electric,GE,mainstream,30,44,26,4,Black,"['Air Fry', 'Steam Clean', 'Convection', 'Griddle']",1850,4.2
16001,RNG-48074,range,dual fuel,KitchenAid,premium,36,36,26,6,Black,"['Convection', 'Self Clean', 'Steam Clean', 'Air Fry', 'Smart enabled']",7810,4.2
16002,RNG-00731,range,induction,Miele,luxury,36,37,31,6,Black,"['WiFi', 'Griddle', 'Steam Clean', 'Self Clean']",12390,4.4
16003,RNG-26153,range,gas,Samsung,mainstream,30,39,30,6,White,"['Air Fry', 'Self Clean', 'Steam Clean']",2640,4.4
16004,RNG-42720,range,gas,Wolf,luxury,30,38,31,4,White,"['Steam Clean', 'Convection', 'Smart enabled', 'Self Clean']",4770,4.4
16005,RNG-93154,range,induction,GE,mainstream,30,42,30,5,Black Stainless,"['Convection', 'Griddle', 'Steam Clean', 'WiFi']",3680,4.2
16006,RNG-32466,range,electric,Samsung,mainstream,30,36,26,6,Black Stainless,"['Convection', 'Steam Clean', 'Griddle', 'Air Fry']",1860,4.5
16007,RNG-60606,range,electric,Frigidaire,budget,30,36,27,5,Black Stainless,"['Air Fry', 'Self Clean', 'WiFi']",1540,3.8
16008,RNG-89763,range,induction,Cafe,premium,36,42,28,5,Black,"['Convection', 'Steam Clean', 'Smart enabled']",5690,3.9
16009,RNG-35619,range,induction,Samsung,mainstream,30,37,27,4,Black,"['Steam Clean', 'Smart enabled', 'WiFi', 'Griddle']",3340,3.9
16010,RNG-41512,range,electric,LG,mainstream,36,36,29,4,Stainless Steel,"['Air Fry', 'Griddle']",2130,4.1
16011,RNG-33472,range,dual fuel,KitchenAid,premium,36,36,31,5,Stainless Steel,"['Convection', 'Air Fry', 'Steam Clean', 'Smart enabled', 'Self Clean']",8520,4.3
